"","Symbol","logFC_FucoVsCtrl","pval_FucoVsCtrl","padj_FucoVsCtrl","up_FucoVsCtrl","down_FucoVsCtrl","sig_FucoVsCtrl"
"Egln2","Egln2",0.236804343697289,0.138257559044861,0.259362752536894,FALSE,FALSE,"Not sig."
"Fcer1g","Fcer1g",-1.15533695402303,4.97769509070381e-05,0.00059040733169416,FALSE,TRUE,"Down"
"Lin9","Lin9",-0.0832861847901634,0.685368420607051,0.782785300376196,FALSE,FALSE,"Not sig."
"Kcnt1","Kcnt1",-0.0710740053302697,0.928090026568398,0.952453528247206,FALSE,FALSE,"Not sig."
"Zfp958","Zfp958",0.128814146357686,0.585396773795125,0.701771505001436,FALSE,FALSE,"Not sig."
"Osm","Osm",0.141228341841762,0.703303109485426,0.796578674130506,FALSE,FALSE,"Not sig."
"Thra","Thra",0.364600540450103,0.0795884986493336,0.178285624696624,FALSE,FALSE,"Not sig."
"Rnf169","Rnf169",0.124723288782231,0.375467889358178,0.518971973075864,FALSE,FALSE,"Not sig."
"H1f5","H1f5",-0.641813447003207,0.213165208816674,0.351005144395806,FALSE,FALSE,"Not sig."
"Cds2","Cds2",-0.765583721274052,0.000246364546265483,0.0021910904968714,FALSE,TRUE,"Down"
"Nfe2","Nfe2",-1.32909542230746,1.56529508915647e-06,3.83650157691884e-05,FALSE,TRUE,"Down"
"Nap1l1","Nap1l1",-0.480788825341753,0.00223794836368283,0.0133415743543258,FALSE,TRUE,"Down"
"Pirb","Pirb",0.0874587146004672,0.737628166462658,0.822287986225451,FALSE,FALSE,"Not sig."
"Opn1sw","Opn1sw",-0.216604151159511,0.559954738242465,0.682088139216142,FALSE,FALSE,"Not sig."
"Rex1bd","Rex1bd",-0.992682808300415,0.000873712957493675,0.00627602971012486,FALSE,TRUE,"Down"
"Abi1","Abi1",-0.180023252817025,0.280591823250904,0.424695065730985,FALSE,FALSE,"Not sig."
"Zfp516","Zfp516",0.184989311663618,0.365806826829553,0.510219738105512,FALSE,FALSE,"Not sig."
"Deaf1","Deaf1",0.485376835584203,0.0152123873784367,0.056486793198384,FALSE,FALSE,"Not sig."
"Rsl1","Rsl1",0.962001685365138,0.00612430852794326,0.029023394153006,TRUE,FALSE,"Up"
"Tlcd3b","Tlcd3b",-1.24992366037742,2.59852946888005e-05,0.000343613765068238,FALSE,TRUE,"Down"
"Kcnc1","Kcnc1",0.109437994962709,0.774868603935691,0.851033816466176,FALSE,FALSE,"Not sig."
"Hdhd5","Hdhd5",0.426753172159146,0.0218455390412713,0.0731238933574519,FALSE,FALSE,"Not sig."
"Vwa8","Vwa8",0.173738214434867,0.281349910011941,0.425482967513961,FALSE,FALSE,"Not sig."
"Hnrnpa3","Hnrnpa3",0.320466076139485,0.0344949551304434,0.100832684220798,FALSE,FALSE,"Not sig."
"Sh2d3c","Sh2d3c",0.205128504381233,0.453918274752065,0.590832945738375,FALSE,FALSE,"Not sig."
"Kcp","Kcp",0.278948397782009,0.580708867706569,0.698420124674116,FALSE,FALSE,"Not sig."
"Rad51b","Rad51b",0.501226259685236,0.339067368691487,0.484563991539627,FALSE,FALSE,"Not sig."
"Rpl18","Rpl18",-0.354060063347823,0.0802601984349504,0.179278253855499,FALSE,FALSE,"Not sig."
"Fcgr4","Fcgr4",0.00899363554710731,0.985848306972228,0.991219485954209,FALSE,FALSE,"Not sig."
"Ifitm6","Ifitm6",-0.313858001451017,0.520296765264431,0.648832764315149,FALSE,FALSE,"Not sig."
"Nap1l4","Nap1l4",-0.0217958893426794,0.884291353290686,0.925596145837419,FALSE,FALSE,"Not sig."
"Zfp945","Zfp945",0.505745011613808,0.051778358289678,0.133176187369783,FALSE,FALSE,"Not sig."
"Ntrk3","Ntrk3",1.42659476474639,0.00294188498295719,0.0165847774713072,TRUE,FALSE,"Up"
"Mfsd4a","Mfsd4a",0.163291966420767,0.441822184403921,0.579673475921628,FALSE,FALSE,"Not sig."
"Skap2","Skap2",-0.724181543898232,0.00170270527546313,0.0107535221448348,FALSE,TRUE,"Down"
"Mtfmt","Mtfmt",0.519775773724216,0.0203982572097077,0.0695025060343802,FALSE,FALSE,"Not sig."
"Hnrnpm","Hnrnpm",-0.0180521079999994,0.896957230411759,0.933599153138376,FALSE,FALSE,"Not sig."
"Ddn","Ddn",-0.0958575245795016,0.89292529784104,0.930970059416263,FALSE,FALSE,"Not sig."
"Septin9","Septin9",-1.02441762264495,5.29985733113199e-06,9.75189291031897e-05,FALSE,TRUE,"Down"
"Usp47","Usp47",0.192449012601086,0.178306956931212,0.309767838184449,FALSE,FALSE,"Not sig."
"Zc3h4","Zc3h4",0.0509977186583035,0.751351330061922,0.832116127521583,FALSE,FALSE,"Not sig."
"Naa38","Naa38",-0.459783356778193,0.1284292668566,0.247035387765708,FALSE,FALSE,"Not sig."
"Cdyl","Cdyl",-1.20824960126567,5.9668909862533e-07,1.83077053756706e-05,FALSE,TRUE,"Down"
"Rpl11","Rpl11",-0.652810859367022,0.00116563200121877,0.00794578888338742,FALSE,TRUE,"Down"
"Slc27a4","Slc27a4",-0.0906589863076224,0.654093398831558,0.75747156123083,FALSE,FALSE,"Not sig."
"Tonsl","Tonsl",0.441620224549467,0.0199055097469452,0.0683244643912513,FALSE,FALSE,"Not sig."
"Hopx","Hopx",-0.587421012509209,0.146945924471596,0.270821619355862,FALSE,FALSE,"Not sig."
"Csf2ra","Csf2ra",0.126704074106512,0.756511182827282,0.836703829697542,FALSE,FALSE,"Not sig."
"Slc14a1","Slc14a1",-1.17275143194036,5.66568806371862e-06,0.000102595554850801,FALSE,TRUE,"Down"
"Wdr83os","Wdr83os",-0.44805515411513,0.0366777022209374,0.10559038430157,FALSE,FALSE,"Not sig."
"Fxn","Fxn",0.179932134932234,0.579149599132965,0.697371540586451,FALSE,FALSE,"Not sig."
"Tmprss9","Tmprss9",-0.0121266388504336,0.973698584604618,0.983653480776312,FALSE,FALSE,"Not sig."
"Ppp2r5d","Ppp2r5d",0.285776809982984,0.0968940992641829,0.202958446280459,FALSE,FALSE,"Not sig."
"Zfp933","Zfp933",0.785693738496373,0.0150826344108854,0.0561282864500028,FALSE,FALSE,"Not sig."
"Max","Max",-0.958517458508055,0.000189403749974114,0.00176191820491116,FALSE,TRUE,"Down"
"Bcas3","Bcas3",-0.537096491875489,0.00442083052889398,0.0225150171700855,FALSE,TRUE,"Down"
"Hadhb","Hadhb",-0.320130496925497,0.198997610634131,0.334624221879472,FALSE,FALSE,"Not sig."
"Ptk2b","Ptk2b",0.201255429788755,0.203730441305964,0.340065616912548,FALSE,FALSE,"Not sig."
"Mbtd1","Mbtd1",0.350652839124095,0.0114313327658808,0.0459486850989874,TRUE,FALSE,"Up"
"Zfp426","Zfp426",-0.102412164751289,0.514667216503174,0.644438126112385,FALSE,FALSE,"Not sig."
"B3gnt8","B3gnt8",0.150680703120326,0.614926094124533,0.725903391782622,FALSE,FALSE,"Not sig."
"Cfap418","Cfap418",0.599757096057046,0.110326652184718,0.22262247278759,FALSE,FALSE,"Not sig."
"Kbtbd2","Kbtbd2",0.150793461888212,0.328934240285621,0.475169308316365,FALSE,FALSE,"Not sig."
"Arhgef12","Arhgef12",-1.49347274532748,1.26794276056804e-07,5.50567948178835e-06,FALSE,TRUE,"Down"
"Fcgr3","Fcgr3",-0.287529129277222,0.426045123445255,0.565701010910434,FALSE,FALSE,"Not sig."
"Znhit1","Znhit1",-0.0742111232817215,0.762449062413536,0.841436398225966,FALSE,FALSE,"Not sig."
"Uqcr10","Uqcr10",-1.29139832188871,1.27082443354162e-05,0.000195651023420939,FALSE,TRUE,"Down"
"Tcea2","Tcea2",0.529762441180588,0.0567843594569208,0.141723732463186,FALSE,FALSE,"Not sig."
"Trp53","Trp53",0.367290537631404,0.0565615326868139,0.141441700988549,FALSE,FALSE,"Not sig."
"Ccdc28a","Ccdc28a",0.368384325193442,0.212636260882583,0.350455658084759,FALSE,FALSE,"Not sig."
"Tor4a","Tor4a",0.0997712657008893,0.650041521555736,0.754613418501658,FALSE,FALSE,"Not sig."
"Ccdc154","Ccdc154",0.300158993900929,0.45378992486139,0.59072715426199,FALSE,FALSE,"Not sig."
"Nsmce2","Nsmce2",0.269864135803767,0.0687733360503128,0.161587079965433,FALSE,FALSE,"Not sig."
"Calcrl","Calcrl",-2.49771731559606,6.6017703944236e-09,6.71323511919442e-07,FALSE,TRUE,"Down"
"Syn3","Syn3",-0.81555056560273,0.00585509117466033,0.0280440989125238,FALSE,TRUE,"Down"
"Or2b11","Or2b11",1.60542600597852,0.0417462441695304,0.115492420212398,FALSE,FALSE,"Not sig."
"Stfa2l1","Stfa2l1",0.194934186781819,0.686746417329584,0.783880370299158,FALSE,FALSE,"Not sig."
"Taf1b","Taf1b",0.3026959939026,0.0924212971539483,0.196976028869718,FALSE,FALSE,"Not sig."
"Cdh24","Cdh24",0.436975418743038,0.260345900811432,0.403243731088949,FALSE,FALSE,"Not sig."
"Zfp637","Zfp637",0.321046737982367,0.455395633360579,0.591896862487825,FALSE,FALSE,"Not sig."
"Akap17b","Akap17b",-0.0395060760758791,0.847520275418436,0.901851262293391,FALSE,FALSE,"Not sig."
"Rcan3","Rcan3",0.0811360346470245,0.739363126579025,0.823482602183544,FALSE,FALSE,"Not sig."
"Flot1","Flot1",-0.694562586819681,0.00195974564124828,0.0120082265879027,FALSE,TRUE,"Down"
"Ndufs8","Ndufs8",-0.136021930977525,0.504169690823284,0.635785007266745,FALSE,FALSE,"Not sig."
"Kcnh7","Kcnh7",0.401387047893024,0.330759529880213,0.476982456960101,FALSE,FALSE,"Not sig."
"Fdps","Fdps",0.0525592115689729,0.827055897535439,0.888057196729034,FALSE,FALSE,"Not sig."
"Slx1b","Slx1b",0.571452060907281,0.0640972823262322,0.153914427078433,FALSE,FALSE,"Not sig."
"Nrm","Nrm",0.232750673679198,0.483362778832082,0.617220237245398,FALSE,FALSE,"Not sig."
"Eif4a1","Eif4a1",0.560455745751695,0.00476606130231701,0.023885504505901,TRUE,FALSE,"Up"
"Rgs3","Rgs3",0.111708314290959,0.63060727092832,0.739233128713637,FALSE,FALSE,"Not sig."
"Atl2","Atl2",0.456320716197975,0.0284000772411077,0.0879113392448594,FALSE,FALSE,"Not sig."
"Nkapd1","Nkapd1",0.253141509258306,0.200548973480585,0.3364557577818,FALSE,FALSE,"Not sig."
"Dbp","Dbp",0.628582478458615,0.0572060120064146,0.142351426664386,FALSE,FALSE,"Not sig."
"Sclt1","Sclt1",0.270027658146139,0.100055791497008,0.207537211156356,FALSE,FALSE,"Not sig."
"Zfp874b","Zfp874b",-0.846094845139312,0.00136506714791305,0.00899866102151465,FALSE,TRUE,"Down"
"Zfp341","Zfp341",-0.220820687975748,0.408919972832803,0.549886062910292,FALSE,FALSE,"Not sig."
"Kmt5c","Kmt5c",0.235934589434727,0.287802204128309,0.432634147053924,FALSE,FALSE,"Not sig."
"Kcng2","Kcng2",0.120266292093029,0.78168081221722,0.855916494596294,FALSE,FALSE,"Not sig."
"Tnip2","Tnip2",0.390912053261817,0.0708034952672874,0.165014100147294,FALSE,FALSE,"Not sig."
"Zfp422","Zfp422",0.210266081349729,0.405596902031151,0.546647569926852,FALSE,FALSE,"Not sig."
"Irak4","Irak4",-0.306686095269162,0.0642129616638389,0.154054395024851,FALSE,FALSE,"Not sig."
"Ube4a","Ube4a",0.0385165903093148,0.78548434534631,0.85885188200321,FALSE,FALSE,"Not sig."
"Ptp4a3","Ptp4a3",-1.5570435097329,1.24182156756663e-06,3.23311594427255e-05,FALSE,TRUE,"Down"
"Zfp930","Zfp930",0.387232424142341,0.366888329000836,0.511167052362772,FALSE,FALSE,"Not sig."
"Tmem40","Tmem40",-1.26709975819939,6.71256871736072e-05,0.000752779489134582,FALSE,TRUE,"Down"
"Adamts14","Adamts14",0.569806434950449,0.0277546344771917,0.0865754183580111,FALSE,FALSE,"Not sig."
"4930453N24Rik","4930453N24Rik",-1.10964215591167,1.99409137613747e-06,4.59153260167874e-05,FALSE,TRUE,"Down"
"Grb2","Grb2",-0.33618011117162,0.00743325283256684,0.0337832232207924,FALSE,TRUE,"Down"
"9430015G10Rik","9430015G10Rik",0.405578199511039,0.163854279111693,0.291867615127414,FALSE,FALSE,"Not sig."
"Hspa2","Hspa2",1.50024103969145,0.0106632979632263,0.043715689689816,TRUE,FALSE,"Up"
"Zfp74","Zfp74",0.157454976242361,0.583744961068146,0.700728478710939,FALSE,FALSE,"Not sig."
"Taok2","Taok2",0.276051568681991,0.198420372124668,0.334257810502945,FALSE,FALSE,"Not sig."
"Fcrl1","Fcrl1",0.799494932200763,0.00374228497629063,0.0199413733195207,TRUE,FALSE,"Up"
"Atxn7l3","Atxn7l3",-0.157540725225443,0.22620686021922,0.366327253696089,FALSE,FALSE,"Not sig."
"Chpt1","Chpt1",-0.0180141933309561,0.961098372966457,0.975321323172899,FALSE,FALSE,"Not sig."
"Kif13b","Kif13b",0.500196218190432,0.00824965260250721,0.0363117820094223,TRUE,FALSE,"Up"
"H2aj","H2aj",-1.13809126674902,6.89597022972168e-07,2.036177186183e-05,FALSE,TRUE,"Down"
"Ctf2","Ctf2",0.340156712113661,0.550063422251002,0.674468871205553,FALSE,FALSE,"Not sig."
"Rpl3","Rpl3",-0.09278450196342,0.668797064019292,0.769693172815306,FALSE,FALSE,"Not sig."
"Dhps","Dhps",0.648170826435377,0.000627634627519526,0.0048113542704597,TRUE,FALSE,"Up"
"Tmem26","Tmem26",1.25968576599776,0.00173216178971462,0.0108956883704906,TRUE,FALSE,"Up"
"Alox5ap","Alox5ap",-1.15035532303033,3.57056180386354e-05,0.000448518319085922,FALSE,TRUE,"Down"
"Psma3","Psma3",-0.0614424131578714,0.649587195859476,0.754460818762281,FALSE,FALSE,"Not sig."
"Rp2","Rp2",-0.854532451080507,0.00161836912514518,0.0103405876534862,FALSE,TRUE,"Down"
"H4c1","H4c1",0.572422804389191,0.288703424987523,0.433625287871744,FALSE,FALSE,"Not sig."
"Prmt7","Prmt7",0.275917873246101,0.125892567018063,0.243800281405813,FALSE,FALSE,"Not sig."
"Gemin2","Gemin2",0.268787320183932,0.206851748361201,0.343721211624035,FALSE,FALSE,"Not sig."
"Tpt1","Tpt1",-1.39173348533483,5.04845702401401e-06,9.34411315550913e-05,FALSE,TRUE,"Down"
"Atp8b4","Atp8b4",0.284916655301109,0.269123316281924,0.412630300423693,FALSE,FALSE,"Not sig."
"Serpinb6a","Serpinb6a",-1.36507239869227,1.35820581930659e-06,3.42351985115605e-05,FALSE,TRUE,"Down"
"Pop5","Pop5",0.0230664322069154,0.918649426011433,0.946566153242004,FALSE,FALSE,"Not sig."
"Zdhhc8","Zdhhc8",0.349219479242694,0.109586981927862,0.221450408407848,FALSE,FALSE,"Not sig."
"Slc35e3","Slc35e3",0.401239762008115,0.0796796093073062,0.178316209932944,FALSE,FALSE,"Not sig."
"Zfp462","Zfp462",-0.947644851629932,0.00278253523300019,0.0158768546454977,FALSE,TRUE,"Down"
"Pcnx2","Pcnx2",-0.352001668404266,0.349139251062978,0.494285701894101,FALSE,FALSE,"Not sig."
"Arrb2","Arrb2",-0.530700552427729,0.00570296445390191,0.0274832952887923,FALSE,TRUE,"Down"
"Pyroxd2","Pyroxd2",-0.656654095790245,0.0468176785850351,0.124790791963383,FALSE,FALSE,"Not sig."
"Golm2","Golm2",-0.383172551173986,0.0568034277460481,0.141743132786868,FALSE,FALSE,"Not sig."
"Alyref2","Alyref2",0.0832301689019254,0.796735714204186,0.866098100965725,FALSE,FALSE,"Not sig."
"Pwwp2b","Pwwp2b",-0.0868499263150486,0.863254443736042,0.912558336656018,FALSE,FALSE,"Not sig."
"Gtf2i","Gtf2i",0.176147998333597,0.30806766537515,0.454237949061621,FALSE,FALSE,"Not sig."
"Nrg2","Nrg2",0.630237979602752,0.264436538897766,0.407667583123842,FALSE,FALSE,"Not sig."
"Ap2a1","Ap2a1",-0.145339129110704,0.313149640356024,0.459400846016805,FALSE,FALSE,"Not sig."
"Ppih","Ppih",-0.146890885574241,0.495304287664442,0.627582139125716,FALSE,FALSE,"Not sig."
"2610008E11Rik","2610008E11Rik",0.441156824684083,0.0488011512574918,0.128279356332272,FALSE,FALSE,"Not sig."
"Zfp937","Zfp937",0.242593633594959,0.5407366926136,0.666792776037467,FALSE,FALSE,"Not sig."
"Hnrnpc","Hnrnpc",-0.363454017875263,0.0241699713162403,0.0785774533801814,FALSE,FALSE,"Not sig."
"Bckdha","Bckdha",0.147578042822482,0.486986180498137,0.620299388862274,FALSE,FALSE,"Not sig."
"Zfp128","Zfp128",0.618575620492228,0.137233206084019,0.258191829557474,FALSE,FALSE,"Not sig."
"Zfp868","Zfp868",0.515514674575701,0.00844399974885192,0.0368954571198965,TRUE,FALSE,"Up"
"Sntb1","Sntb1",-0.468004824820686,0.0187930319220673,0.0656046736608483,FALSE,FALSE,"Not sig."
"Trim5","Trim5",0.480502854681441,0.0387999030257349,0.109959345770087,FALSE,FALSE,"Not sig."
"Sycp2","Sycp2",0.14865361178547,0.700015588223251,0.79397104271634,FALSE,FALSE,"Not sig."
"Rnf14","Rnf14",-1.18547324807824,2.47727896278736e-07,9.18205520545415e-06,FALSE,TRUE,"Down"
"Adgrg3","Adgrg3",-0.679644222619744,0.0489033414622978,0.128492597732765,FALSE,FALSE,"Not sig."
"Wtap","Wtap",0.221472438595305,0.127861412526037,0.24647202239466,FALSE,FALSE,"Not sig."
"Irak2","Irak2",0.587426549239849,0.000302135838457727,0.00260763592627649,TRUE,FALSE,"Up"
"Xcr1","Xcr1",0.102614514171697,0.82046928820965,0.883631058851948,FALSE,FALSE,"Not sig."
"Zfp266","Zfp266",0.427837423670959,0.0472842722766176,0.12542175709137,FALSE,FALSE,"Not sig."
"0610040J01Rik","0610040J01Rik",-0.164440256252974,0.66037802786944,0.763223786308123,FALSE,FALSE,"Not sig."
"Tor3a","Tor3a",0.118074137407735,0.507835114307491,0.63870676604585,FALSE,FALSE,"Not sig."
"Tmem219","Tmem219",-0.120224296240921,0.597554579486034,0.711655349527403,FALSE,FALSE,"Not sig."
"H2-Q7","H2-Q7",0.322398534981731,0.158935347620942,0.286234167235247,FALSE,FALSE,"Not sig."
"Fam78b","Fam78b",0.184809325939885,0.585188670451027,0.701723136692779,FALSE,FALSE,"Not sig."
"Mfap2","Mfap2",0.768264163950725,0.176790928936181,0.307875293813507,FALSE,FALSE,"Not sig."
"Fhit","Fhit",0.332427564324255,0.473002422341376,0.60816674159446,FALSE,FALSE,"Not sig."
"H2-Eb1","H2-Eb1",0.152681178611191,0.634331450334517,0.742489294882789,FALSE,FALSE,"Not sig."
"Ifitm2","Ifitm2",-0.657470425368152,0.0474890769313767,0.125805452060765,FALSE,FALSE,"Not sig."
"Layn","Layn",-1.50433378954489,2.73188172617321e-06,5.76174517340296e-05,FALSE,TRUE,"Down"
"Eno3","Eno3",0.841293549325492,0.000136262829879418,0.00135328148131101,TRUE,FALSE,"Up"
"Nr1h2","Nr1h2",-0.212932693099779,0.139942123278579,0.261796914881169,FALSE,FALSE,"Not sig."
"Nkpd1","Nkpd1",0.827054631284224,0.196340263093926,0.331700856430489,FALSE,FALSE,"Not sig."
"Rpl35a","Rpl35a",-0.5456659027698,0.0174095493735691,0.061977995769906,FALSE,FALSE,"Not sig."
"H4c9","H4c9",-1.06476384482628,5.88267717382659e-05,0.000674170921044291,FALSE,TRUE,"Down"
"Marf1","Marf1",-0.374452391390212,0.0179779489313174,0.0634792574955269,FALSE,FALSE,"Not sig."
"Atp8b2","Atp8b2",0.388712203693538,0.0247439950262585,0.0799671371580011,FALSE,FALSE,"Not sig."
"Plaat3","Plaat3",-2.26879463008027,3.27279625890692e-07,1.15366068126469e-05,FALSE,TRUE,"Down"
"H4c3","H4c3",-0.541393775859847,0.00850069440070976,0.0370657449737689,FALSE,TRUE,"Down"
"Mrps9","Mrps9",0.316919910528535,0.0890474915781154,0.191914956409463,FALSE,FALSE,"Not sig."
"Slc9a6","Slc9a6",-0.0707401746341934,0.712549764666551,0.803756134543869,FALSE,FALSE,"Not sig."
"Cd302","Cd302",0.0973355498152184,0.792006612048812,0.862834879711093,FALSE,FALSE,"Not sig."
"Bloc1s4","Bloc1s4",0.0964938436763533,0.765383042098486,0.8432653024841,FALSE,FALSE,"Not sig."
"Plekhh1","Plekhh1",0.379140578134912,0.345926762387391,0.491011756724281,FALSE,FALSE,"Not sig."
"Ipmk","Ipmk",0.133318203950593,0.472600632141094,0.607774680543,FALSE,FALSE,"Not sig."
"Nsa2","Nsa2",-0.442436513111963,0.0378087283541904,0.107758739976547,FALSE,FALSE,"Not sig."
"H3f3a","H3f3a",-1.82942240388438,1.35499889743033e-06,3.42351985115605e-05,FALSE,TRUE,"Down"
"Tsga10","Tsga10",-0.024011373012794,0.903543816176386,0.937536906664252,FALSE,FALSE,"Not sig."
"Gmfg","Gmfg",0.326667851741349,0.0500290524213272,0.13027901615174,FALSE,FALSE,"Not sig."
"Tssk5","Tssk5",0.635795295361365,0.225411955275822,0.365370011205927,FALSE,FALSE,"Not sig."
"Intu","Intu",-0.650243921854724,0.0385565950420083,0.109367086792503,FALSE,FALSE,"Not sig."
"B2m","B2m",-1.23421403206656,0.000198760360544478,0.00183805730616997,FALSE,TRUE,"Down"
"Gstp1","Gstp1",-1.09649398272606,0.000152184999160233,0.00148389242770922,FALSE,TRUE,"Down"
"Ube2s","Ube2s",-0.799871191438983,0.0333339054407675,0.0984947443786652,FALSE,FALSE,"Not sig."
"Zbtb40","Zbtb40",0.467952432777923,0.046500842705721,0.124342440893691,FALSE,FALSE,"Not sig."
"Arl1","Arl1",-0.518976555774021,0.0252606335181402,0.0812184704122833,FALSE,FALSE,"Not sig."
"Acyp2","Acyp2",-0.198850124335689,0.636745701365898,0.744204322104931,FALSE,FALSE,"Not sig."
"Tmem263","Tmem263",-0.380931264453545,0.0940300050674251,0.199028363424829,FALSE,FALSE,"Not sig."
"Rpl26","Rpl26",-0.795969400796691,0.00181405502966646,0.0112751741294128,FALSE,TRUE,"Down"
"Trmt61a","Trmt61a",-0.446546424784462,0.169163312835011,0.298768051595004,FALSE,FALSE,"Not sig."
"H4c8","H4c8",-0.712875230231025,0.00724706216864346,0.0330943897941436,FALSE,TRUE,"Down"
"Copz1","Copz1",-1.41859803071869,8.96597747887834e-09,8.03671795588888e-07,FALSE,TRUE,"Down"
"Rrs1","Rrs1",0.0754161210829473,0.798203899352367,0.867318446010291,FALSE,FALSE,"Not sig."
"Clasrp","Clasrp",0.447174548640164,0.113632539854974,0.227066041821666,FALSE,FALSE,"Not sig."
"Rrp1","Rrp1",0.152355220622939,0.385548637689589,0.528135558821815,FALSE,FALSE,"Not sig."
"Or8b53","Or8b53",-0.212956025009781,0.732554406035783,0.818678381855857,FALSE,FALSE,"Not sig."
"Haghl","Haghl",0.473474234124829,0.145764702443869,0.269079324943823,FALSE,FALSE,"Not sig."
"Zfp143","Zfp143",0.330177828991723,0.0766373700303289,0.174074908781095,FALSE,FALSE,"Not sig."
"Myl4","Myl4",0.746027057911616,0.196235518478904,0.331633495668043,FALSE,FALSE,"Not sig."
"Gapdhs","Gapdhs",0.430568332725439,0.24531594391997,0.386950508462783,FALSE,FALSE,"Not sig."
"Mcrip1","Mcrip1",-0.56887076044519,0.00693604130467282,0.0319297073853042,FALSE,TRUE,"Down"
"Dnajc30","Dnajc30",0.333423708449068,0.35907710776017,0.503864321288424,FALSE,FALSE,"Not sig."
"Prcp","Prcp",-0.534055633918369,0.00298532935850958,0.0167469370227701,FALSE,TRUE,"Down"
"Ppm1b","Ppm1b",-0.938545515918107,7.48859523853352e-06,0.000128908616801587,FALSE,TRUE,"Down"
"Blnk","Blnk",0.64243709142719,0.032062204795969,0.0960259207600513,FALSE,FALSE,"Not sig."
"Prpf40a","Prpf40a",0.265633737291858,0.0550392296167211,0.138764511458867,FALSE,FALSE,"Not sig."
"Maml3","Maml3",0.00112766232192596,0.994721965830791,0.996468903106139,FALSE,FALSE,"Not sig."
"Fnip2","Fnip2",-1.15084713455793,0.000189356878418117,0.00176191820491116,FALSE,TRUE,"Down"
"Sfmbt2","Sfmbt2",-0.461100044795126,0.0854061751627953,0.186848342419442,FALSE,FALSE,"Not sig."
"Stk19","Stk19",-0.14523768124456,0.508265899821945,0.638845029734134,FALSE,FALSE,"Not sig."
"H2-K1","H2-K1",0.142232778807668,0.418413496025985,0.558522599896829,FALSE,FALSE,"Not sig."
"Exoc5","Exoc5",0.141240629947618,0.328334621406488,0.474521612810091,FALSE,FALSE,"Not sig."
"Mmgt1","Mmgt1",-0.396182438731318,0.114129663465537,0.227696843693008,FALSE,FALSE,"Not sig."
"Exosc5","Exosc5",0.223631527948608,0.416180867422168,0.556639898606303,FALSE,FALSE,"Not sig."
"Taok3","Taok3",0.201303908872835,0.187720980447591,0.321423193291966,FALSE,FALSE,"Not sig."
"Slc38a10","Slc38a10",-0.616264836266982,0.000386583225205612,0.00320317199281869,FALSE,TRUE,"Down"
"Ddhd2","Ddhd2",0.275375668327312,0.0873233166010356,0.189326243957567,FALSE,FALSE,"Not sig."
"Naca","Naca",-0.318016550780406,0.0778556542512667,0.175911164061783,FALSE,FALSE,"Not sig."
"Phf5a","Phf5a",0.0260330990491939,0.905064685285894,0.938613227597413,FALSE,FALSE,"Not sig."
"Zfp873","Zfp873",0.724234282321335,0.0826547951550385,0.182676122648922,FALSE,FALSE,"Not sig."
"Fiz1","Fiz1",-0.0662109797778262,0.728900569397363,0.816839904033533,FALSE,FALSE,"Not sig."
"Acvr2b","Acvr2b",0.187282509477675,0.707740557065623,0.800369455325933,FALSE,FALSE,"Not sig."
"Zcchc14","Zcchc14",0.500161092636175,0.189906850023746,0.324104591452195,FALSE,FALSE,"Not sig."
"Nol4l","Nol4l",-1.05765986466676,1.73256760026853e-05,0.000246787636955389,FALSE,TRUE,"Down"
"Cracr2a","Cracr2a",0.517211709556412,0.0484697574215406,0.127615490496435,FALSE,FALSE,"Not sig."
"Hipk2","Hipk2",-1.46295554749001,1.87552757612003e-07,7.46747704754757e-06,FALSE,TRUE,"Down"
"Stx17","Stx17",-0.0696288292724014,0.590086328767898,0.705842468754967,FALSE,FALSE,"Not sig."
"Nol10","Nol10",0.355848507414858,0.0750133582497467,0.171637879820233,FALSE,FALSE,"Not sig."
"Smim20","Smim20",-0.168721159839535,0.47836889673839,0.612743828230076,FALSE,FALSE,"Not sig."
"Obscn","Obscn",0.103842295454232,0.698409749791291,0.792579485452244,FALSE,FALSE,"Not sig."
"Mrps36","Mrps36",-1.10114732701472,3.68731563866659e-05,0.000459504706550418,FALSE,TRUE,"Down"
"Rps7","Rps7",-0.669035152378948,0.00632116340553871,0.029742886980167,FALSE,TRUE,"Down"
"Snrpa","Snrpa",0.453139940270898,0.033911769105927,0.0996391455186789,FALSE,FALSE,"Not sig."
"H4c4","H4c4",-0.0415796978638737,0.900377857203168,0.935324750993762,FALSE,FALSE,"Not sig."
"Cox5b","Cox5b",-0.736804254064251,0.00114631989638644,0.00784360326049809,FALSE,TRUE,"Down"
"Cep128","Cep128",-0.554050983334163,0.00582688086825036,0.0279516544402423,FALSE,TRUE,"Down"
"Sec22c","Sec22c",0.562958374564529,0.0949184475555776,0.200392260830239,FALSE,FALSE,"Not sig."
"Orm2","Orm2",0.145632997855762,0.596618717485658,0.710675679708356,FALSE,FALSE,"Not sig."
"Zfp229","Zfp229",-0.0509936208512445,0.874218750381729,0.919039214085643,FALSE,FALSE,"Not sig."
"Skic8","Skic8",-1.41006630579992,5.67494888188215e-06,0.000102615177980892,FALSE,TRUE,"Down"
"Adgrg5","Adgrg5",0.439183108107165,0.291043776419631,0.435524487275214,FALSE,FALSE,"Not sig."
