"","geneID","Geneid","is_re","mgi_symbol","entrezgene_id","logFC_FucovsCtrl_F","pval_FucovsCtrl_F","padj_FucovsCtrl_F","sig_FucovsCtrl_F","logFC_FucovsCtrl_M","pval_FucovsCtrl_M","padj_FucovsCtrl_M","sig_FucovsCtrl_M"
"2816","Cdhr18","ENSMUSG00000084902",FALSE,"Cdhr18",238939,0.00887578033108394,0.965995462262751,1,"Not Sig.",0.122956064913213,0.627491037851182,0.997255085969628,"Not Sig."
"2817","Cdhr2","ENSMUSG00000034918",FALSE,"Cdhr2",268663,-0.010917101004074,0.936958987560098,1,"Not Sig.",-0.113357906806294,0.392774766270753,0.993405749193857,"Not Sig."
"2818","Cdhr3","ENSMUSG00000035860",FALSE,"Cdhr3",68764,-0.0220512981435534,0.853472333991389,1,"Not Sig.",-0.125825274258553,0.293814819320168,0.993405749193857,"Not Sig."
"2819","Cdhr4","ENSMUSG00000032595",FALSE,"Cdhr4",69398,-0.0266940943518743,0.858296025128989,1,"Not Sig.",0.25545433614677,0.0492573966118496,0.855091231285887,"Not Sig."
"2820","Cdhr5","ENSMUSG00000025497",FALSE,"Cdhr5",72040,0.057733924088426,0.68765356549495,1,"Not Sig.",0.0639033461076472,0.639956532153321,0.997255085969628,"Not Sig."
"2821","Cdin1","ENSMUSG00000040282",FALSE,"Cdin1",399568,-0.0531763129835633,0.693681946215616,1,"Not Sig.",-0.05257896566685,0.724745591984501,0.997255085969628,"Not Sig."
"2822","Cdip1","ENSMUSG00000004071",FALSE,"Cdip1",66626,-0.0672074161102118,0.566822455848718,1,"Not Sig.",0.109095764702525,0.347121078745178,0.993405749193857,"Not Sig."
"2823","Cdipt","ENSMUSG00000030682",FALSE,"Cdipt",52858,-0.134517647279456,0.419491966132479,1,"Not Sig.",-0.0477284153026339,0.761339743485196,0.997255085969628,"Not Sig."
"2824","Cdiptos","ENSMUSG00000097075",FALSE,"Cdiptos",381922,0.00910823541339376,0.957071048504069,1,"Not Sig.",-0.17757456887057,0.371930942394427,0.993405749193857,"Not Sig."
"2825","Cdk1","ENSMUSG00000019942",FALSE,"Cdk1",12534,-0.156104518604738,0.262215196651158,1,"Not Sig.",-0.247997406408303,0.0635019962564554,0.889094356223094,"Not Sig."
"2826","Cdk10","ENSMUSG00000033862",FALSE,"Cdk10",234854,-0.152310979882135,0.240253266703259,1,"Not Sig.",-0.140181135438392,0.244474775239619,0.982999124399087,"Not Sig."
"2827","Cdk11b","ENSMUSG00000029062",FALSE,"Cdk11b",12537,-0.162587527081832,0.302755685749283,1,"Not Sig.",0.441406222859327,0.00354038255771038,0.512367742015104,"Not Sig."
"2828","Cdk12","ENSMUSG00000003119",FALSE,"Cdk12",69131,-0.0113057936938493,0.926990039298855,1,"Not Sig.",-0.183705817475858,0.196442429808748,0.969823221747388,"Not Sig."
"2829","Cdk13","ENSMUSG00000041297",FALSE,"Cdk13",69562,0.125602352730566,0.406834966946251,1,"Not Sig.",0.156768347127393,0.326151160251299,0.993405749193857,"Not Sig."
"2830","Cdk14","ENSMUSG00000028926",FALSE,"Cdk14",18647,0.0394015335063658,0.73641892251346,1,"Not Sig.",-0.0584303415206161,0.631433932718223,0.997255085969628,"Not Sig."
"2831","Cdk15","ENSMUSG00000026023",FALSE,"Cdk15",271697,-0.151565862142956,0.224210963290203,1,"Not Sig.",0.134263128272605,0.293218686052952,0.993405749193857,"Not Sig."
"2832","Cdk16","ENSMUSG00000031065",FALSE,"Cdk16",18555,0.145419135227263,0.345668369172054,1,"Not Sig.",-0.0180208264869615,0.930502402178673,0.999068264048154,"Not Sig."
"2833","Cdk17","ENSMUSG00000020015",FALSE,"Cdk17",237459,0.125055657887167,0.307705535010834,1,"Not Sig.",-0.0173209094118908,0.883273973357537,0.999068264048154,"Not Sig."
"2834","Cdk18","ENSMUSG00000026437",FALSE,"Cdk18",18557,-0.149754807158482,0.251108151178793,1,"Not Sig.",-0.168355390256804,0.20878595269616,0.970204790239139,"Not Sig."
"2835","Cdk19","ENSMUSG00000038481",FALSE,"Cdk19",78334,-0.0869837312370063,0.431476571640809,1,"Not Sig.",0.0453688789291685,0.672344908310072,0.997255085969628,"Not Sig."
"2836","Cdk2","ENSMUSG00000025358",FALSE,"Cdk2",12566,0.175408552225346,0.188360894792102,1,"Not Sig.",0.101341695499602,0.531959694068932,0.993405749193857,"Not Sig."
"2837","Cdk20","ENSMUSG00000021483",FALSE,"Cdk20",105278,0.210314185195464,0.107757660410693,1,"Not Sig.",0.038838763341187,0.782688839620099,0.997255085969628,"Not Sig."
"2838","Cdk2ap1","ENSMUSG00000029394",FALSE,"Cdk2ap1",13445,0.210175658612718,0.264274800424496,1,"Not Sig.",-0.185920636230996,0.290960934098871,0.992770430308697,"Not Sig."
"2839","Cdk2ap2","ENSMUSG00000024856",FALSE,"Cdk2ap2",52004,0.484584564493923,0.029687328223297,1,"Not Sig.",0.0390433439347295,0.827766613756428,0.999068264048154,"Not Sig."
"2840","Cdk4","ENSMUSG00000006728",FALSE,"Cdk4",12567,-0.27023913449577,0.0799536312537067,1,"Not Sig.",0.0967164945455486,0.50037961507197,0.993405749193857,"Not Sig."
"2841","Cdk5","ENSMUSG00000028969",FALSE,"Cdk5",12568,-0.239468468582347,0.166140268094947,1,"Not Sig.",-0.16127926282574,0.362396584472497,0.993405749193857,"Not Sig."
"2842","Cdk5r1","ENSMUSG00000048895",FALSE,"Cdk5r1",12569,-0.155614124374297,0.249460930814032,1,"Not Sig.",0.0654168444531206,0.57841195122958,0.996562977247109,"Not Sig."
"2843","Cdk5r2","ENSMUSG00000090071",FALSE,"Cdk5r2",12570,-0.113575324548558,0.596449070904419,1,"Not Sig.",0.204310531237088,0.5081688669863,0.993405749193857,"Not Sig."
"2844","Cdk5rap1","ENSMUSG00000027487",FALSE,"Cdk5rap1",66971,0.0238536988447813,0.851955217920809,1,"Not Sig.",0.0655303886302053,0.573578965187538,0.99633548477227,"Not Sig."
"2845","Cdk5rap2","ENSMUSG00000039298",FALSE,"Cdk5rap2",214444,-0.0704188072926077,0.448366708646593,1,"Not Sig.",0.0489559209906888,0.586198580545268,0.996770697201572,"Not Sig."
"2846","Cdk5rap3","ENSMUSG00000018669",FALSE,"Cdk5rap3",80280,-0.0220407746501631,0.902783684733039,1,"Not Sig.",-0.0781335270981333,0.649248307762943,0.997255085969628,"Not Sig."
"2847","Cdk6","ENSMUSG00000040274",FALSE,"Cdk6",12571,0.0682550449784545,0.55508638430659,1,"Not Sig.",-0.0862429254868994,0.440487580763603,0.993405749193857,"Not Sig."
"2848","Cdk7","ENSMUSG00000069089",FALSE,"Cdk7",12572,-0.293329180353244,0.0349160573295406,1,"Not Sig.",-0.32084659048944,0.0463263778876424,0.855091231285887,"Not Sig."
"2849","Cdk8","ENSMUSG00000029635",FALSE,"Cdk8",264064,0.205347382102317,0.084623736843633,1,"Not Sig.",0.0114440885444787,0.9249004910328,0.999068264048154,"Not Sig."
"2850","Cdk9","ENSMUSG00000009555",FALSE,"Cdk9",107951,0.02909871978048,0.838845101029429,1,"Not Sig.",0.011061962922649,0.930242780488618,0.999068264048154,"Not Sig."
"2851","Cdkal1","ENSMUSG00000006191",FALSE,"Cdkal1",68916,-0.0986245804010469,0.463604292057681,1,"Not Sig.",0.102873319571542,0.451216691583775,0.993405749193857,"Not Sig."
"2852","Cdkl1","ENSMUSG00000020990",FALSE,"Cdkl1",71091,0.285506954484036,0.0488506483199929,1,"Not Sig.",-0.1381490879366,0.291372306226221,0.992874131785947,"Not Sig."
"2853","Cdkl2","ENSMUSG00000029403",FALSE,"Cdkl2",53886,0.0710849409436365,0.747705075775957,1,"Not Sig.",0.579779774931101,0.00775632856080351,0.598032820059902,"Not Sig."
"2854","Cdkl3","ENSMUSG00000020389",FALSE,"Cdkl3",213084,0.128172298607072,0.497136099179785,1,"Not Sig.",0.147539682793566,0.47059206154888,0.993405749193857,"Not Sig."
"2855","Cdkl4","ENSMUSG00000033966",FALSE,"Cdkl4",381113,0.033846364331281,0.798755728287689,1,"Not Sig.",-0.0280293325098494,0.813958461934732,0.999068264048154,"Not Sig."
"2856","Cdkl5","ENSMUSG00000031292",FALSE,"Cdkl5",382253,0.0968853738415457,0.441518257737503,1,"Not Sig.",-0.161125308605592,0.321962544439971,0.993405749193857,"Not Sig."
"2857","Cdkn1a","ENSMUSG00000023067",FALSE,"Cdkn1a",12575,-0.0274528356610407,0.863655962435418,1,"Not Sig.",0.2089006248264,0.141445674576857,0.954458468280351,"Not Sig."
"2858","Cdkn1b","ENSMUSG00000003031",FALSE,"Cdkn1b",12576,0.125929117696059,0.714678690393185,1,"Not Sig.",0.233359115341402,0.591143189754871,0.997252617522244,"Not Sig."
"2859","Cdkn1c","ENSMUSG00000037664",FALSE,"Cdkn1c",12577,-0.100761187103641,0.591443144304701,1,"Not Sig.",0.0660844072040675,0.689026355736348,0.997255085969628,"Not Sig."
"2860","Cdkn2a","ENSMUSG00000044303",FALSE,"Cdkn2a",12578,0.850413316290582,0.0492578888233956,1,"Not Sig.",-0.297492897036194,0.568569036190039,0.995831474624803,"Not Sig."
"2861","Cdkn2aip","ENSMUSG00000038069",FALSE,"Cdkn2aip",70925,-0.0664744485697576,0.671709010002109,1,"Not Sig.",0.205382063588363,0.121206344665487,0.938220619936534,"Not Sig."
"2862","Cdkn2aipnl","ENSMUSG00000020392",FALSE,"Cdkn2aipnl",52626,0.315220865906671,0.202822092720003,1,"Not Sig.",0.175706101293789,0.524265679749048,0.993405749193857,"Not Sig."
"2863","Cdkn2b","ENSMUSG00000073802",FALSE,"Cdkn2b",12579,0.149797217437412,0.433878206429539,1,"Not Sig.",0.464858433812924,0.00234385049722512,0.465662388161799,"Not Sig."
"2864","Cdkn2c","ENSMUSG00000028551",FALSE,"Cdkn2c",12580,0.383622184972297,0.138189806859597,1,"Not Sig.",0.202195220154626,0.53774031895448,0.993405749193857,"Not Sig."
"2865","Cdkn2d","ENSMUSG00000096472",FALSE,"Cdkn2d",12581,0.0263356470807389,0.917345241378873,1,"Not Sig.",0.0551890717408663,0.842202588524477,0.999068264048154,"Not Sig."
"2866","Cdkn3","ENSMUSG00000037628",FALSE,"Cdkn3",72391,0.150683274639218,0.470055873116287,1,"Not Sig.",-0.125781018613889,0.579118376904175,0.996562977247109,"Not Sig."
"2867","Cdnf","ENSMUSG00000039496",FALSE,"Cdnf",227526,0.129094548459177,0.468667839344529,1,"Not Sig.",0.192939310534627,0.312916134502558,0.993405749193857,"Not Sig."
"2868","Cdo1","ENSMUSG00000033022",FALSE,"Cdo1",12583,-0.164760278710492,0.497072661943708,1,"Not Sig.",-0.15715580108666,0.469589344667029,0.993405749193857,"Not Sig."
"2869","Cdon","ENSMUSG00000038119",FALSE,"Cdon",57810,0.0408448401454934,0.713297536920288,1,"Not Sig.",0.174940946757071,0.0946396735122257,0.925011887355646,"Not Sig."
"2870","Cdpf1","ENSMUSG00000064284",FALSE,"Cdpf1",72355,-0.0869368715786717,0.763878492414276,1,"Not Sig.",-0.302516012510638,0.371303052592583,0.993405749193857,"Not Sig."
"2871","Cdr2","ENSMUSG00000030878",FALSE,"Cdr2",12585,0.122054478554925,0.383655777162012,1,"Not Sig.",0.183904348889436,0.169740357486032,0.955311439765639,"Not Sig."
"2872","Cdr2l","ENSMUSG00000050910",FALSE,"Cdr2l",237988,-0.0540185460718087,0.706486153757425,1,"Not Sig.",0.211099596176525,0.104055107724767,0.929463009891027,"Not Sig."
"2873","Cdrt4","ENSMUSG00000042200",FALSE,"Cdrt4",66338,-0.160410606417297,0.506403654616138,1,"Not Sig.",-0.0318347923846059,0.877208093519646,0.999068264048154,"Not Sig."
"2874","Cds1","ENSMUSG00000029330",FALSE,"Cds1",74596,-0.0587213992199629,0.603018527027139,1,"Not Sig.",-0.0220482351195147,0.826324922440134,0.999068264048154,"Not Sig."
"2875","Cds2","ENSMUSG00000058793",FALSE,"Cds2",110911,0.0413195576568244,0.686315411778894,1,"Not Sig.",0.0508017784183172,0.603804362022531,0.997255085969628,"Not Sig."
"2876","Cdsn","ENSMUSG00000039518",FALSE,"Cdsn",386463,-0.24973457895885,0.126066434403942,1,"Not Sig.",-0.115030596854377,0.453829032939665,0.993405749193857,"Not Sig."
"2877","Cdt1","ENSMUSG00000006585",FALSE,"Cdt1",67177,-0.0765600732869684,0.626827549423179,1,"Not Sig.",-0.0196596287509041,0.890960684638507,0.999068264048154,"Not Sig."
"2878","Cdv3","ENSMUSG00000032803",FALSE,"Cdv3",321022,0.115315473664981,0.553218021336044,1,"Not Sig.",0.263599391627751,0.211997497819684,0.970204790239139,"Not Sig."
"2879","Cdx1","ENSMUSG00000024619",FALSE,"Cdx1",12590,-0.0643629372118867,0.778756991943521,1,"Not Sig.",-0.120674819440246,0.556801524662631,0.993638347649001,"Not Sig."
"2880","Cdx2","ENSMUSG00000029646",FALSE,"Cdx2",12591,-0.109156590416096,0.736191337257389,1,"Not Sig.",-0.898779377214822,0.0478600390360406,0.855091231285887,"Not Sig."
"2881","Cdx4","ENSMUSG00000031326",FALSE,"Cdx4",12592,-0.0481273047382233,0.837656958256826,1,"Not Sig.",-0.0131631533654789,0.970903854691622,0.999068264048154,"Not Sig."
"2882","Cdyl","ENSMUSG00000059288",FALSE,"Cdyl",12593,0.126199590573538,0.317220915001599,1,"Not Sig.",0.00592100659577779,0.959441227336768,0.999068264048154,"Not Sig."
"2883","Cdyl2","ENSMUSG00000031758",FALSE,"Cdyl2",75796,0.0710602061984048,0.591296854671201,1,"Not Sig.",0.0878123987787879,0.439192854340972,0.993405749193857,"Not Sig."
"2884","Ceacam1","ENSMUSG00000074272",FALSE,"Ceacam1",26365,0.177142964642557,0.23897804478176,1,"Not Sig.",-0.25563549257226,0.117826359396293,0.938151106223195,"Not Sig."
"2885","Ceacam10","ENSMUSG00000054169",FALSE,"Ceacam10",26366,-0.0886615034391556,0.650534122804763,1,"Not Sig.",0.0269143896143725,0.878449353065061,0.999068264048154,"Not Sig."
"2886","Ceacam11","ENSMUSG00000030368",FALSE,"Ceacam11",66996,0.372484806736696,0.144668940851567,1,"Not Sig.",0.127430682783099,0.643764819058501,0.997255085969628,"Not Sig."
"2887","Ceacam12","ENSMUSG00000030366",FALSE,"Ceacam12",67315,0.352915827018543,0.139998449077547,1,"Not Sig.",-0.360245565861153,0.233302571462026,0.972886003313183,"Not Sig."
"2888","Ceacam13","ENSMUSG00000057195",FALSE,"Ceacam13",69785,-0.0431054669667272,0.910949065446398,1,"Not Sig.",0.0968862526936292,0.858275508709611,0.999068264048154,"Not Sig."
"2889","Ceacam14","ENSMUSG00000023185",FALSE,"Ceacam14",67084,0.50058058770676,0.0955765036982638,1,"Not Sig.",0.132810713542497,0.782889333620933,0.997255085969628,"Not Sig."
"2890","Ceacam15","ENSMUSG00000078795",FALSE,"Ceacam15",101434,-0.00286964422023668,0.990796103719969,1,"Not Sig.",0.10251033365284,0.684287765050176,0.997255085969628,"Not Sig."
"2891","Ceacam16","ENSMUSG00000014686",FALSE,"Ceacam16",330483,-0.0934739126758671,0.571395504460485,1,"Not Sig.",-0.0676741912575543,0.634359389056121,0.997255085969628,"Not Sig."
"2892","Ceacam18","ENSMUSG00000030472",FALSE,"Ceacam18",72431,-0.027286466711687,0.878728454540225,1,"Not Sig.",0.0664759747907811,0.739048559025786,0.997255085969628,"Not Sig."
"2893","Ceacam19","ENSMUSG00000049848",FALSE,"Ceacam19",319930,-0.106820804517407,0.53017172465868,1,"Not Sig.",0.111526871568487,0.542825900319001,0.993405749193857,"Not Sig."
"2894","Ceacam2","ENSMUSG00000054385",FALSE,"Ceacam2",26367,-0.0060817219399069,0.972173932937174,1,"Not Sig.",0.17172020750021,0.380905665041678,0.993405749193857,"Not Sig."
"2895","Ceacam20","ENSMUSG00000070777",FALSE,"Ceacam20",71601,-0.0397099731346574,0.812651022548493,1,"Not Sig.",0.0396098207136024,0.832100839131324,0.999068264048154,"Not Sig."
"2896","Ceacam23","ENSMUSG00000078793",FALSE,"Ceacam23",381852,-0.0423843809856385,0.857166126014377,1,"Not Sig.",0.204880465808635,0.558270512809153,0.993638347649001,"Not Sig."
"2897","Ceacam3","ENSMUSG00000053228",FALSE,"Ceacam3",384557,-0.262662594516643,0.0686071703891651,1,"Not Sig.",-0.073030805555697,0.597504438678767,0.997252617522244,"Not Sig."
"2898","Ceacam5","ENSMUSG00000008789",FALSE,"Ceacam5",73250,-0.26310223188106,0.231335344150292,1,"Not Sig.",0.402227860686344,0.206476329521156,0.970118704405033,"Not Sig."
"2899","Ceacam9","ENSMUSG00000007209",FALSE,"Ceacam9",26368,-0.0713211143183288,0.677197643162268,1,"Not Sig.",-0.192509561716072,0.198048971294821,0.969823221747388,"Not Sig."
"2900","Cebpa","ENSMUSG00000034957",FALSE,"Cebpa",12606,0.304621994584379,0.282890189173903,1,"Not Sig.",0.342191874738221,0.291167937589412,0.992770430308697,"Not Sig."
"2901","Cebpb","ENSMUSG00000056501",FALSE,"Cebpb",12608,-0.112216186047429,0.790941779390427,1,"Not Sig.",0.444484876833923,0.382199238143889,0.993405749193857,"Not Sig."
"2902","Cebpd","ENSMUSG00000071637",FALSE,"Cebpd",12609,-0.0724912376342318,0.810946715379101,1,"Not Sig.",-0.126620321516628,0.745665139086881,0.997255085969628,"Not Sig."
"2903","Cebpe","ENSMUSG00000052435",FALSE,"Cebpe",110794,-0.0241035088682926,0.887108976415107,1,"Not Sig.",0.0925346886386342,0.531967326453758,0.993405749193857,"Not Sig."
"2904","Cebpg","ENSMUSG00000056216",FALSE,"Cebpg",12611,-0.195697417151884,0.347695052059511,1,"Not Sig.",0.165645100046905,0.448876990011762,0.993405749193857,"Not Sig."
"2905","Cebpz","ENSMUSG00000024081",FALSE,"Cebpz",12607,0.0895611288871678,0.605658479588744,1,"Not Sig.",0.29482919140204,0.0806045085816082,0.914386467177132,"Not Sig."
"2906","Cebpzos","ENSMUSG00000062691",FALSE,"Cebpzos",68554,0.813820531457391,0.00839521630428202,1,"Not Sig.",-0.325310790253722,0.35743117612775,0.993405749193857,"Not Sig."
"2907","Cecr2","ENSMUSG00000071226",FALSE,"Cecr2",330409,0.0576068689106303,0.627332322823306,1,"Not Sig.",0.163891296225965,0.177841934014232,0.959300024083201,"Not Sig."
"2908","Cel","ENSMUSG00000026818",FALSE,"Cel",12613,-0.167486768197503,0.231826568414471,1,"Not Sig.",0.0861582972828143,0.493766501554269,0.993405749193857,"Not Sig."
"2909","Cela1","ENSMUSG00000023031",FALSE,"Cela1",109901,-0.109722625741555,0.407491479548503,1,"Not Sig.",0.0317710992252202,0.803953552724798,0.999068264048154,"Not Sig."
"2910","Cela2a","ENSMUSG00000058579",FALSE,"Cela2a",13706,0.0497669704551783,0.79905299951876,1,"Not Sig.",-0.200220175556421,0.290754082289666,0.992770430308697,"Not Sig."
"2911","Cela3a","ENSMUSG00000078520",FALSE,"Cela3a",242711,0.121803359358215,0.590940688411128,1,"Not Sig.",0.186118536129866,0.513620578197899,0.993405749193857,"Not Sig."
"2912","Cela3b","ENSMUSG00000023433",FALSE,"Cela3b",67868,-0.0656750632247815,0.718287659116211,1,"Not Sig.",-0.268697457461542,0.183973226219244,0.960497246970579,"Not Sig."
"2913","Celf1","ENSMUSG00000005506",FALSE,"Celf1",13046,0.0734528084882485,0.653906661256377,1,"Not Sig.",0.167751365066329,0.377699704136447,0.993405749193857,"Not Sig."
"2914","Celf2","ENSMUSG00000002107",FALSE,"Celf2",14007,0.00332555515078814,0.973143721908803,1,"Not Sig.",0.0261589961152063,0.794149022144707,0.998106333306639,"Not Sig."
"2915","Celf3","ENSMUSG00000028137",FALSE,"Celf3",78784,-0.093827996800977,0.419453292966124,1,"Not Sig.",-0.0476651477682661,0.686393633704147,0.997255085969628,"Not Sig."
"2916","Celf4","ENSMUSG00000024268",FALSE,"Celf4",108013,-0.0108843851629081,0.925181182243265,1,"Not Sig.",0.0864112656904361,0.436198166124757,0.993405749193857,"Not Sig."
"2917","Celf5","ENSMUSG00000034818",FALSE,"Celf5",319586,-0.0657405071080013,0.618455582570061,1,"Not Sig.",-0.0568558590346221,0.64899553465079,0.997255085969628,"Not Sig."
"2918","Celf6","ENSMUSG00000032297",FALSE,"Celf6",76183,0.176141903479072,0.208095918099782,1,"Not Sig.",-0.059371637511762,0.653099892083262,0.997255085969628,"Not Sig."
"2919","Celsr1","ENSMUSG00000016028",FALSE,"Celsr1",12614,-0.00936115936474149,0.942688494173146,1,"Not Sig.",0.0819418126759952,0.517909312186014,0.993405749193857,"Not Sig."
"2920","Celsr2","ENSMUSG00000068740",FALSE,"Celsr2",53883,-0.0645601163212517,0.633834758403843,1,"Not Sig.",0.112776470136292,0.395057029982797,0.993405749193857,"Not Sig."
"2921","Celsr3","ENSMUSG00000023473",FALSE,"Celsr3",107934,-0.040493419937438,0.748900172702694,1,"Not Sig.",-0.117261259034708,0.341228856391677,0.993405749193857,"Not Sig."
"2922","Cemip","ENSMUSG00000052353",FALSE,"Cemip",80982,-0.0392198014618088,0.74835398084283,1,"Not Sig.",0.0670252456501672,0.603721845866848,0.997255085969628,"Not Sig."
"2923","Cemip2","ENSMUSG00000024754",FALSE,"Cemip2",83921,0.0885691430180799,0.453333607537371,1,"Not Sig.",0.143494866460984,0.200969913954739,0.969823221747388,"Not Sig."
"2924","Cenatac","ENSMUSG00000043923",FALSE,"Cenatac",382073,-0.454918128081076,0.0753941046878814,1,"Not Sig.",0.0250991924595697,0.937135777978983,0.999068264048154,"Not Sig."
"2925","Cend1","ENSMUSG00000060240",FALSE,"Cend1",57754,-0.0212133077705077,0.907901213866441,1,"Not Sig.",-0.352067879466927,0.0228978220255461,0.78497761533505,"Not Sig."
"2926","Cenpa","ENSMUSG00000029177",FALSE,"Cenpa",12615,0.131427877636687,0.35646182599866,1,"Not Sig.",-0.117531943642257,0.444534059562315,0.993405749193857,"Not Sig."
"2927","Cenpb","ENSMUSG00000068267",FALSE,"Cenpb",12616,0.147690246196199,0.489787061973797,1,"Not Sig.",-0.702351446462291,0.002688022274297,0.487760179755841,"Not Sig."
"2928","Cenpc1","ENSMUSG00000029253",FALSE,"Cenpc1",12617,-0.0786951580703815,0.512486944984887,1,"Not Sig.",0.031692073977529,0.811692619012027,0.999068264048154,"Not Sig."
"2929","Cenpe","ENSMUSG00000045328",FALSE,"Cenpe",229841,0.00689641186854534,0.946120078189476,1,"Not Sig.",-0.116603656938018,0.246043498995233,0.98319412883488,"Not Sig."
"2930","Cenpf","ENSMUSG00000026605",FALSE,"Cenpf",108000,0.112030814787336,0.322982071611472,1,"Not Sig.",0.0390277709126163,0.728796843070733,0.997255085969628,"Not Sig."
"2931","Cenph","ENSMUSG00000045273",FALSE,"Cenph",26886,0.167169866363516,0.335195329118355,1,"Not Sig.",-0.00329434008264618,0.984946488923266,0.999100566295736,"Not Sig."
"2932","Cenpi","ENSMUSG00000031262",FALSE,"Cenpi",102920,-0.0303990485154455,0.868161069910616,1,"Not Sig.",-0.245409317710104,0.286482774119055,0.988569708948189,"Not Sig."
"2933","Cenpj","ENSMUSG00000064128",FALSE,"Cenpj",219103,0.149535800544783,0.257532262192345,1,"Not Sig.",-0.0981067624004469,0.432938269477888,0.993405749193857,"Not Sig."
"2934","Cenpk","ENSMUSG00000021714",FALSE,"Cenpk",60411,0.171049126270058,0.399059813100428,1,"Not Sig.",0.198944200467524,0.418761865407653,0.993405749193857,"Not Sig."
"2935","Cenpl","ENSMUSG00000026708",FALSE,"Cenpl",70454,0.102631810278855,0.57841553544638,1,"Not Sig.",0.155085483053437,0.517037984680622,0.993405749193857,"Not Sig."
"2936","Cenpm","ENSMUSG00000068101",FALSE,"Cenpm",66570,0.383777177298539,0.0534605842543062,1,"Not Sig.",0.0830485914694697,0.640664057148678,0.997255085969628,"Not Sig."
"2937","Cenpn","ENSMUSG00000031756",FALSE,"Cenpn",72155,-0.0379479181613117,0.793396239606816,1,"Not Sig.",0.0360587036359025,0.786662778409813,0.997290360099999,"Not Sig."
"2938","Cenpo","ENSMUSG00000020652",FALSE,"Cenpo",52504,-0.0808493838604434,0.46400828742129,1,"Not Sig.",0.118891583233198,0.245948685516004,0.98319412883488,"Not Sig."
"2939","Cenpp","ENSMUSG00000021391",FALSE,"Cenpp",66336,0.217108218669494,0.523479314390689,1,"Not Sig.",0.0174350194235994,0.968000051432372,0.999068264048154,"Not Sig."
"2940","Cenpq","ENSMUSG00000023919",FALSE,"Cenpq",83815,0.176158380654277,0.31790374461794,1,"Not Sig.",0.0321657821025001,0.845015393248737,0.999068264048154,"Not Sig."
"2941","Cenps","ENSMUSG00000073705",FALSE,"Cenps",69928,-0.0222870995630151,0.867258989256522,1,"Not Sig.",0.173839019774571,0.126803132625975,0.941796101583036,"Not Sig."
"2942","Cenpt","ENSMUSG00000036672",FALSE,"Cenpt",320394,0.0635899893557769,0.663145472854812,1,"Not Sig.",0.0984156943545753,0.48240813110604,0.993405749193857,"Not Sig."
"2943","Cenpu","ENSMUSG00000031629",FALSE,"Cenpu",71876,-0.0949045688538795,0.566448195892158,1,"Not Sig.",-0.122099141984192,0.439935844413529,0.993405749193857,"Not Sig."
"2944","Cenpv","ENSMUSG00000018509",FALSE,"Cenpv",73139,0.00184143086004718,0.994363443069732,1,"Not Sig.",-0.122459894490559,0.627385122128834,0.997255085969628,"Not Sig."
"2945","Cenpw","ENSMUSG00000075266",FALSE,"Cenpw",66311,0.552101516129705,0.0349587901345218,1,"Not Sig.",0.431035587799364,0.242476156615508,0.981138143137221,"Not Sig."
"2946","Cenpx","ENSMUSG00000025144",FALSE,"Cenpx",20892,-0.0766762878498124,0.794020149307616,1,"Not Sig.",0.264318077884948,0.446257366205803,0.993405749193857,"Not Sig."
"2947","Cep104","ENSMUSG00000039523",FALSE,"Cep104",230967,-0.0636358164260715,0.589640845441795,1,"Not Sig.",-0.107249072115306,0.329856120885923,0.993405749193857,"Not Sig."
"2948","Cep112","ENSMUSG00000020728",FALSE,"Cep112",76380,-0.0513215612050719,0.649691634447685,1,"Not Sig.",-0.201763212973675,0.0765526664027094,0.904635947264516,"Not Sig."
"2949","Cep120","ENSMUSG00000048799",FALSE,"Cep120",225523,-0.0252098771897831,0.826488069394425,1,"Not Sig.",0.0462236763348973,0.668362838850976,0.997255085969628,"Not Sig."
"2950","Cep126","ENSMUSG00000040729",FALSE,"Cep126",234915,-0.0575861829871355,0.659571195267117,1,"Not Sig.",0.212458298129282,0.118132006535432,0.938151106223195,"Not Sig."
"2951","Cep128","ENSMUSG00000061533",FALSE,"Cep128",75216,0.00809785221837864,0.938667811999474,1,"Not Sig.",-0.0459596399993524,0.651438573695418,0.997255085969628,"Not Sig."
"2952","Cep131","ENSMUSG00000039781",FALSE,"Cep131",12009,-0.114713056686704,0.384038272236425,1,"Not Sig.",0.084975942111858,0.497456125121636,0.993405749193857,"Not Sig."
"2953","Cep135","ENSMUSG00000036403",FALSE,"Cep135",381644,-0.106467665798388,0.345533814155158,1,"Not Sig.",0.148587503247049,0.159229371686526,0.954458468280351,"Not Sig."
"2954","Cep15","ENSMUSG00000033111",FALSE,"Cep15",218734,0.231212887471019,0.155897831447764,1,"Not Sig.",0.109354620518974,0.519863894122702,0.993405749193857,"Not Sig."
"2955","Cep152","ENSMUSG00000068394",FALSE,"Cep152",99100,0.0555421280216009,0.597245152895677,1,"Not Sig.",-0.0414085464290556,0.672841609012305,0.997255085969628,"Not Sig."
"2956","Cep162","ENSMUSG00000056919",FALSE,"Cep162",382090,-0.0376178157713857,0.72302362338981,1,"Not Sig.",-0.0366021175628023,0.72182043567589,0.997255085969628,"Not Sig."
